Chikara Akutsu
Tadahisa Maruyama
1,2,6,0,0,0
22,3,4,0,0,0
6,7,6,0,0,0
27,8,4,0,0,0
1,2,5,0,0,0
36,3,2,0,0,0
15,7,8,0,0,0
38,8,8,1,0,0
13,8,8,0,0,0
34,2,2,0,0,0
14,4,8,0,0,0
27,8,5,0,0,0
13,7,7,0,0,0
34,3,3,0,0,0
2,3,6,0,0,0
33,6,2,0,0,0
14,3,7,0,0,0
25,6,4,0,0,0
14,4,6,0,0,0
33,6,3,0,0,0
19,6,8,0,0,0
33,5,4,0,0,0
19,7,9,0,0,0
23,4,4,0,0,0
2,3,5,0,0,0
33,4,3,0,0,0
2,3,4,0,0,0
33,3,4,0,0,0
14,5,5,0,0,0
35,5,2,0,0,0
14,6,4,0,0,0
39,4,2,0,0,0
13,6,6,0,0,0
36,4,3,0,0,0
14,5,5,0,0,0
39,3,2,0,0,0
14,4,6,0,0,0
2,3,5,0,0,1
13,7,7,0,0,0
26,7,4,0,0,0
17,2,6,0,0,0
36,5,4,0,0,0
19,8,8,0,0,0
20,1,4,0,0,0
8,9,6,0,0,0
31,7,3,0,0,0
14,5,5,0,0,0
27,8,6,0,0,0
7,8,6,0,0,0
36,5,5,0,0,0
38,6,4,0,0,1
35,6,2,0,0,0
38,5,5,0,0,0
2,3,6,0,0,0
6,7,5,0,0,0
37,8,4,0,0,0
36,9,5,0,0,1
37,8,3,0,0,0
6,7,4,0,0,0
31,6,5,0,0,0
38,9,1,1,0,0
31,7,7,1,0,0
15,7,7,0,0,0
14,6,8,0,0,1
38,6,4,1,1,0
18,6,9,0,0,1
15,7,8,0,0,0
13,7,9,0,0,1
15,7,9,0,0,0
14,7,9,0,0,0
19,7,7,0,0,0
18,4,7,1,0,0
17,2,7,0,0,0
35,6,3,0,0,0
38,7,5,1,1,0
35,7,4,0,0,0
38,7,6,1,1,0
18,6,5,1,1,0
