Kozo Masuda
Shigeyuki Matsuda
1,2,6,0,0,0
27,8,4,0,0,0
1,2,5,0,0,0
27,8,5,0,0,0
15,7,8,0,0,0
36,3,2,0,0,0
1,2,4,0,0,0
21,2,4,0,0,0
17,2,4,0,0,0
1,2,3,0,0,1
17,2,6,0,0,0
33,6,2,0,0,0
0,1,6,0,0,0
20,1,4,0,0,0
8,9,6,0,0,0
28,9,4,0,0,0
14,4,8,0,0,0
24,5,4,0,0,0
6,7,6,0,0,0
27,8,6,0,0,0
7,8,6,0,0,0
37,8,6,0,0,0
21,8,7,0,0,1
37,8,2,0,0,0
19,6,9,0,0,0
33,5,3,0,0,0
2,3,6,0,0,0
22,3,4,0,0,0
18,2,2,1,0,0
34,2,2,0,0,0
13,8,8,0,0,0
33,4,4,0,0,0
3,4,6,0,0,0
34,3,3,0,0,0
14,4,7,0,0,0
22,3,5,0,0,0
19,7,9,0,0,0
34,3,4,0,0,0
38,5,6,0,0,1
33,3,3,0,0,0
5,6,6,0,0,0
1,2,4,0,0,0
17,2,8,0,0,0
22,3,6,0,0,0
14,3,6,0,0,0
7,3,5,0,0,1
14,4,7,0,0,0
24,5,5,0,0,0
38,6,7,0,0,0
35,5,2,0,0,0
16,5,8,0,0,0
23,4,4,0,0,0
13,7,7,0,0,0
34,2,5,0,0,0
0,1,5,0,0,0
7,3,6,0,0,0
27,3,8,0,0,1
23,4,5,0,0,0
38,4,5,0,0,0
33,4,4,0,0,0
38,6,7,0,0,0
33,3,5,0,0,0
12,1,7,0,0,0
34,2,6,0,0,0
14,3,6,0,0,0
33,3,6,0,0,0
17,2,6,0,0,0
14,4,7,0,0,1
17,2,4,0,0,0
2,2,3,0,0,1
17,5,4,0,0,0
36,4,3,0,0,0
17,5,5,0,0,0
36,4,4,0,0,0
17,6,5,0,0,0
20,1,5,0,0,0
16,4,7,0,0,0
33,4,7,0,0,0
38,2,3,1,0,0
0,5,6,0,0,1
4,5,6,0,0,0
33,5,8,0,0,0
34,7,1,0,0,1
37,8,4,0,0,0
38,2,4,1,1,0
39,6,1,0,0,0
38,2,5,1,1,0
36,3,4,0,0,0
38,5,8,1,1,0
39,7,1,0,0,0
14,4,3,0,0,1
35,5,3,0,0,0
14,3,4,1,0,0
37,3,4,0,0,0
17,4,5,0,0,0
34,4,3,0,0,1
17,2,5,0,0,0
14,2,4,0,0,1
33,3,5,0,0,1
14,2,5,0,0,0
33,3,4,0,0,0
17,2,9,0,0,1
19,8,8,0,0,0
14,3,4,0,0,0
37,5,1,0,0,1
16,6,1,0,0,1
37,5,3,1,0,0
33,5,2,0,0,1
37,5,5,1,1,0
17,1,9,1,0,0
22,2,2,0,0,1
18,3,3,0,0,1
22,2,1,1,0,0
18,5,5,0,0,0
4,5,5,0,0,0
37,2,9,0,0,1
36,7,9,0,0,1
10,8,2,0,0,1
22,1,1,1,1,0
37,7,9,1,0,0
15,7,9,0,0,0
10,8,7,1,0,0
19,8,7,0,0,0
17,7,9,1,1,0
35,8,8,0,0,1
36,7,8,0,0,1
35,7,8,0,0,0
17,8,9,1,1,0
35,8,8,0,0,0
17,9,9,1,1,0
30,8,6,0,0,1
21,8,5,0,0,1
30,8,5,0,0,0
31,9,3,0,0,0
37,8,1,0,0,1
39,6,2,0,0,0
18,4,2,0,0,1
