Takeshi Owaku
Kozo Masuda
6,7,6,0,0,0
27,8,4,0,0,0
1,2,6,0,0,0
27,8,5,0,0,0
1,2,5,0,0,0
36,3,2,0,0,0
15,7,8,0,0,0
27,8,6,0,0,0
7,8,6,0,0,0
37,8,6,0,0,0
19,6,9,0,0,0
22,3,4,0,0,0
1,2,4,0,0,0
21,2,4,0,0,0
17,2,4,0,0,0
37,8,2,0,0,0
27,8,7,0,0,1
33,6,2,0,0,0
5,6,6,0,0,0
24,5,4,0,0,0
17,3,4,0,0,0
38,4,4,0,0,0
3,4,6,0,0,0
33,5,3,0,0,0
17,2,4,0,0,0
34,2,2,0,0,0
17,2,8,0,0,0
24,5,5,0,0,0
14,4,8,0,0,0
33,5,4,0,0,0
2,3,6,0,0,0
25,6,4,0,0,0
16,5,8,0,0,0
35,5,2,0,0,0
16,6,7,0,0,0
35,6,3,0,0,0
14,4,7,0,0,0
39,4,1,0,0,0
13,6,8,0,0,0
25,6,5,0,0,0
5,6,5,0,0,0
33,6,5,0,0,0
3,4,5,0,0,0
38,5,3,0,0,0
18,5,5,0,0,0
35,5,4,0,0,0
18,3,7,0,0,0
7,6,6,0,0,1
16,7,7,0,0,0
1,8,8,0,0,1
15,8,8,0,0,0
32,3,3,0,0,0
19,7,9,0,0,0
32,4,5,0,0,0
18,4,8,0,0,0
37,6,2,0,0,0
15,7,8,0,0,0
26,7,4,0,0,0
21,4,6,0,0,1
26,7,5,0,0,0
21,4,5,0,0,0
26,7,6,0,0,0
16,8,6,0,0,0
38,6,4,0,0,0
18,2,6,0,0,0
5,5,3,0,0,1
32,4,6,0,0,1
35,4,5,0,0,0
18,3,7,0,0,0
3,2,7,0,0,1
17,2,7,0,0,0
6,8,8,0,0,1
32,3,4,0,0,0
6,8,9,1,0,0
19,8,9,0,0,0
11,5,5,0,0,1
22,6,3,0,0,1
37,8,2,0,0,0
32,2,2,1,0,0
36,2,2,0,0,0
25,4,2,0,0,1
37,4,2,0,0,0
18,1,5,0,0,0
21,3,3,0,0,1
14,5,8,0,0,0
20,1,4,0,0,0
17,2,2,1,0,0
37,2,2,0,0,0
18,3,3,1,0,0
7,6,7,1,0,0
14,6,7,0,0,0
11,6,7,1,0,0
13,6,7,0,0,0
38,5,5,0,0,0
24,4,2,0,0,1
37,4,2,0,0,0
18,5,5,1,1,0
35,5,5,0,0,0
11,3,4,0,0,1
17,2,8,0,0,1
11,4,2,1,0,0
39,4,2,0,0,0
36,5,2,0,0,1
39,3,3,0,0,0
37,3,1,0,0,1
39,4,4,0,0,0
37,3,5,1,0,0
39,5,4,0,0,0
36,5,3,0,0,0
39,6,4,0,0,0
34,7,5,0,0,1
39,7,3,0,0,0
16,7,6,0,0,0
33,7,6,0,0,0
1,7,4,0,0,1
39,8,3,0,0,0
1,7,3,1,0,0
31,7,3,0,0,0
34,7,4,0,0,0
39,7,4,0,0,0
37,2,4,1,1,0
17,2,4,1,0,0
13,7,6,0,0,0
32,7,7,0,0,1
15,7,7,0,0,0
25,8,8,0,0,1
