Kozo Masuda
Takeshi Owaku
6,7,6,0,0,0
22,3,4,0,0,0
1,2,6,0,0,0
24,5,4,0,0,0
1,2,5,0,0,0
24,5,5,0,0,0
1,2,4,0,0,0
21,2,4,0,0,0
17,2,4,0,0,0
36,3,2,0,0,0
17,3,4,0,0,0
39,4,1,0,0,0
17,3,6,0,0,0
33,6,2,0,0,0
17,2,6,0,0,0
33,5,3,0,0,0
17,2,8,0,0,0
1,2,3,0,0,1
16,5,8,0,0,0
27,8,4,0,0,0
13,7,8,0,0,0
27,8,5,0,0,0
13,7,7,0,0,0
26,7,4,0,0,0
15,7,8,0,0,0
34,4,2,0,0,0
14,3,8,0,0,0
33,6,4,0,0,0
13,6,6,0,0,0
35,6,2,0,0,0
14,2,7,0,0,0
27,8,6,0,0,0
7,8,6,0,0,0
37,8,6,0,0,0
21,8,7,0,0,1
37,8,2,0,0,0
14,3,6,0,0,0
35,5,3,0,0,0
14,3,5,0,0,0
34,3,3,0,0,0
2,3,6,0,0,0
38,3,1,0,0,0
19,6,9,0,0,0
38,4,2,0,0,0
14,4,6,0,0,0
35,5,4,0,0,0
12,3,7,0,0,0
34,4,4,0,0,0
0,1,6,0,0,0
39,3,1,0,0,0
0,1,5,0,0,0
26,7,5,0,0,0
6,7,5,0,0,0
7,3,8,0,0,1
2,3,5,0,0,0
7,3,9,1,0,0
2,3,4,0,0,0
33,7,5,0,0,0
22,2,2,0,0,1
39,2,2,0,0,0
13,5,5,0,0,0
6,7,7,0,0,1
18,7,7,0,0,0
22,8,6,0,0,1
21,8,6,0,0,0
33,8,6,0,0,0
18,8,6,0,0,0
37,8,6,0,0,0
27,8,7,0,0,1
37,8,4,0,0,0
13,5,4,0,0,0
7,3,8,1,1,0
17,3,8,0,0,0
18,2,7,0,0,1
17,3,9,0,0,0
21,3,8,0,0,1
17,2,9,0,0,0
18,5,4,1,0,0
33,4,5,0,0,1
18,8,7,1,1,0
33,4,4,0,0,0
23,4,4,0,0,0
15,8,7,0,0,0
37,8,7,1,0,0
34,7,8,0,0,1
37,8,8,1,1,0
35,7,9,0,0,1
37,8,4,1,1,0
12,2,5,0,0,0
13,2,4,0,0,1
2,3,3,1,0,0
32,3,3,0,0,0
12,3,3,1,0,0
13,3,3,0,0,0
26,3,4,0,0,1
13,3,4,0,0,0
24,3,5,0,0,1
21,3,9,1,0,0
17,3,9,0,0,0
15,2,8,0,0,1
17,3,7,0,0,0
27,3,6,0,0,1
17,3,6,0,0,0
13,2,5,0,0,0
32,3,4,0,0,1
39,3,1,0,0,0
32,4,2,1,0,0
36,4,2,0,0,0
17,3,7,0,0,0
2,3,6,0,0,1
17,1,7,0,0,0
33,2,6,0,0,1
18,6,6,0,0,1
37,8,2,1,1,0
18,4,4,0,0,0
33,1,7,1,0,0
10,1,7,0,0,0
17,3,9,0,0,1
33,5,9,0,0,1
26,4,8,0,0,1
16,4,8,0,0,0
12,3,7,0,0,1
38,5,5,0,0,1
32,6,4,0,0,1
14,3,7,0,0,0
2,3,7,1,0,0
38,3,7,0,0,0
15,3,8,0,0,0
16,3,8,0,0,0
17,3,8,1,0,0
15,4,8,0,0,1
17,3,9,1,1,0
38,5,5,0,0,0
16,5,4,0,0,1
18,1,1,1,0,0
16,5,5,0,0,0
18,5,5,1,1,0
37,8,5,1,1,0
18,4,4,1,1,0
14,3,3,0,0,1
18,5,4,1,1,0
37,3,5,1,1,0
16,2,1,0,0,1
39,4,1,0,0,0
30,4,3,0,0,1
39,5,2,0,0,0
30,4,2,1,0,0
14,4,2,0,0,0
12,5,5,0,0,1
38,7,4,0,0,1
6,7,5,0,0,1
24,5,3,0,0,1
36,4,3,0,0,1
39,6,2,0,0,0
6,7,4,0,0,0
24,5,4,0,0,0
38,9,5,0,0,1
39,7,2,0,0,0
6,7,3,1,0,0
31,7,3,0,0,0
22,7,4,0,0,1
18,8,2,0,0,1
7,8,3,0,0,1
39,8,3,0,0,0
22,7,3,1,0,0
18,7,3,0,0,0
31,7,5,0,0,1
39,7,4,0,0,0
38,7,3,1,0,0
39,7,3,0,0,0
18,6,2,0,0,1
39,6,2,0,0,0
12,6,3,1,0,0
39,7,1,0,0,0
31,8,3,1,0,0
17,5,9,1,1,0
19,5,9,0,0,0
37,3,9,1,1,0
17,4,9,0,0,1
38,9,5,0,0,1
11,7,7,0,0,0
