Kohei Funae
Kota Kanai
6,7,6,0,0,0
22,3,4,0,0,0
1,2,6,0,0,0
27,8,4,0,0,0
1,2,5,0,0,0
27,8,5,0,0,0
15,7,8,0,0,0
36,3,2,0,0,0
1,2,4,0,0,0
21,2,4,0,0,0
17,2,4,0,0,0
27,8,6,0,0,0
7,8,6,0,0,0
37,8,6,0,0,0
17,3,4,0,0,0
38,3,3,0,0,0
19,5,8,0,0,0
39,5,2,0,0,0
2,3,6,0,0,0
37,7,6,0,0,0
18,7,7,0,0,0
34,4,2,0,0,0
17,3,5,0,0,0
37,7,4,0,0,0
13,8,8,0,0,0
37,2,4,0,0,0
21,2,8,0,0,1
35,7,2,0,0,0
16,3,8,0,0,0
33,6,2,0,0,0
14,4,8,0,0,0
20,1,4,0,0,0
18,6,8,0,0,0
20,1,5,0,0,0
4,5,6,0,0,0
37,5,4,0,0,0
14,5,7,0,0,0
26,7,4,0,0,0
17,2,5,0,0,0
38,2,2,0,0,0
17,2,6,0,0,0
31,7,3,0,0,0
2,3,5,0,0,0
1,2,3,0,0,1
14,6,6,0,0,0
25,6,4,0,0,0
17,3,6,0,0,0
37,1,4,0,0,0
2,3,4,0,0,0
33,6,3,0,0,0
12,3,7,0,0,0
7,3,3,0,0,1
2,3,3,1,0,0
34,3,3,0,0,0
4,5,5,0,0,0
6,3,4,0,0,1
16,2,7,0,0,0
34,4,4,0,0,0
16,2,6,0,0,0
32,3,3,0,0,0
0,1,6,0,0,0
25,6,5,0,0,0
14,7,7,0,0,0
34,3,5,0,0,0
17,8,6,0,0,0
37,2,4,0,0,0
16,2,7,0,0,0
2,8,5,0,0,1
17,5,6,0,0,0
20,1,6,0,0,0
27,1,4,0,0,1
30,1,4,0,0,0
22,1,8,0,0,1
32,2,5,0,0,0
12,2,5,0,0,0
37,2,5,0,0,0
19,6,9,0,0,0
12,1,5,0,0,1
18,3,5,0,0,0
37,3,5,0,0,0
16,3,6,0,0,0
37,5,5,0,0,0
17,5,5,0,0,0
38,5,5,0,0,0
37,1,2,0,0,1
17,3,9,0,0,1
7,5,9,0,0,1
36,2,2,0,0,0
37,1,4,1,0,0
17,3,6,1,0,0
14,6,8,0,0,0
17,3,9,1,1,0
30,5,8,0,0,1
38,3,7,1,0,0
32,4,5,0,0,1
18,2,6,0,0,1
